,accuracy,phone,layer,strat,voicing,articulation,model,language,phone_type
46,0.0,ɔ,20,1,other,other,wav2vec-hindi-pt,hindi,
47,0.0,ɔː,20,1,other,other,wav2vec-hindi-pt,hindi,
48,0.0,ɖ,20,1,voiced_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
49,0.0,ɖ̤,20,1,voiced_aspirated,retroflex,wav2vec-hindi-pt,hindi,
50,0.0,ə,20,1,other,other,wav2vec-hindi-pt,hindi,
51,0.0,ə̃,20,1,other,other,wav2vec-hindi-pt,hindi,
52,0.0,ɛ,20,1,other,other,wav2vec-hindi-pt,hindi,
53,0.0,ɡ,20,1,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
54,0.0,ɡ̤,20,1,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
55,0.0,ɣ,20,1,other,other,wav2vec-hindi-pt,hindi,
56,0.0,ɦ,20,1,other,other,wav2vec-hindi-pt,hindi,
57,0.0,ɪ,20,1,other,other,wav2vec-hindi-pt,hindi,
58,0.0,ɲ,20,1,other,other,wav2vec-hindi-pt,hindi,
59,0.0,ɳ,20,1,other,retroflex,wav2vec-hindi-pt,hindi,
60,0.0,ɹ,20,1,other,other,wav2vec-hindi-pt,hindi,
61,0.0,ɹ̩,20,1,other,other,wav2vec-hindi-pt,hindi,
62,0.0,ɽ,20,1,other,retroflex,wav2vec-hindi-pt,hindi,
63,0.0,ɽ̥,20,1,other,retroflex,wav2vec-hindi-pt,hindi,
64,0.0,ʂ,20,1,other,retroflex,wav2vec-hindi-pt,hindi,
65,0.0,ʃ,20,1,other,other,wav2vec-hindi-pt,hindi,
66,0.0,ʈ,20,1,voiceless_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
67,0.0,ʈʰ,20,1,voiceless_aspirated,retroflex,wav2vec-hindi-pt,hindi,
68,0.0,ʊ,20,1,other,other,wav2vec-hindi-pt,hindi,
69,0.0,ʌ,20,1,other,other,wav2vec-hindi-pt,hindi,
70,0.0,θ,20,1,other,other,wav2vec-hindi-pt,hindi,
71,0.0,ẽ,20,1,other,other,wav2vec-hindi-pt,hindi,
0,0.0,SIL,20,2,other,other,wav2vec-hindi-pt,hindi,
1,0.0,a,20,2,other,other,wav2vec-hindi-pt,hindi,
2,0.0,aː,20,2,other,other,wav2vec-hindi-pt,hindi,
3,0.0,b,20,2,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
4,0.0,b̤,20,2,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
5,0.0,d,20,2,voiced_unaspirated,dental,wav2vec-hindi-pt,hindi,
6,0.0,d̤,20,2,voiced_aspirated,dental,wav2vec-hindi-pt,hindi,
7,0.0,d͡ʒ,20,2,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
8,0.0,d͡ʒ̤,20,2,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
9,0.0,e,20,2,other,other,wav2vec-hindi-pt,hindi,
10,0.0,f,20,2,other,other,wav2vec-hindi-pt,hindi,
11,0.0,h,20,2,other,other,wav2vec-hindi-pt,hindi,
12,0.0,i,20,2,other,other,wav2vec-hindi-pt,hindi,
13,0.0,iː,20,2,other,other,wav2vec-hindi-pt,hindi,
14,0.0,j,20,2,other,other,wav2vec-hindi-pt,hindi,
15,0.0,k,20,2,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
16,0.0,kʰ,20,2,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
17,0.0,l,20,2,other,dental,wav2vec-hindi-pt,hindi,
18,0.0,m,20,2,other,other,wav2vec-hindi-pt,hindi,
19,0.0,n,20,2,other,dental,wav2vec-hindi-pt,hindi,
20,0.0,o,20,2,other,other,wav2vec-hindi-pt,hindi,
21,0.0,p,20,2,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
22,0.0,pʰ,20,2,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
23,0.0,q,20,2,other,other,wav2vec-hindi-pt,hindi,
24,0.0,r,20,2,other,dental,wav2vec-hindi-pt,hindi,
25,0.0,r̩,20,2,other,dental,wav2vec-hindi-pt,hindi,
26,0.0,s,20,2,other,dental,wav2vec-hindi-pt,hindi,
27,0.0,spn,20,2,other,other,wav2vec-hindi-pt,hindi,
28,0.0,t,20,2,voiceless_unaspirated,dental,wav2vec-hindi-pt,hindi,
29,0.0,tʰ,20,2,voiceless_aspirated,dental,wav2vec-hindi-pt,hindi,
30,0.0,t͡ʃ,20,2,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
31,0.0,t͡ʃʰ,20,2,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
32,0.0,u,20,2,other,other,wav2vec-hindi-pt,hindi,
33,0.0,uː,20,2,other,other,wav2vec-hindi-pt,hindi,
34,0.0,v,20,2,other,other,wav2vec-hindi-pt,hindi,
35,0.0,w,20,2,other,other,wav2vec-hindi-pt,hindi,
36,0.0,x,20,2,other,other,wav2vec-hindi-pt,hindi,
37,0.0,z,20,2,other,dental,wav2vec-hindi-pt,hindi,
38,0.0,ã,20,2,other,other,wav2vec-hindi-pt,hindi,
39,0.0,ãː,20,2,other,other,wav2vec-hindi-pt,hindi,
40,0.0,æ,20,2,other,other,wav2vec-hindi-pt,hindi,
41,0.0,æː,20,2,other,other,wav2vec-hindi-pt,hindi,
42,0.0,ŋ,20,2,other,other,wav2vec-hindi-pt,hindi,
43,0.0,ũ,20,2,other,other,wav2vec-hindi-pt,hindi,
44,0.0,ũː,20,2,other,other,wav2vec-hindi-pt,hindi,
45,0.0,ɑ,20,2,other,other,wav2vec-hindi-pt,hindi,
46,0.0,ɔ,20,2,other,other,wav2vec-hindi-pt,hindi,
47,0.0,ɔː,20,2,other,other,wav2vec-hindi-pt,hindi,
48,0.0,ɖ,20,2,voiced_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
49,0.0,ɖ̤,20,2,voiced_aspirated,retroflex,wav2vec-hindi-pt,hindi,
50,0.0,ə,20,2,other,other,wav2vec-hindi-pt,hindi,
51,0.0,ə̃,20,2,other,other,wav2vec-hindi-pt,hindi,
52,0.0,ɛ,20,2,other,other,wav2vec-hindi-pt,hindi,
53,0.0,ɡ,20,2,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
54,0.0,ɡ̤,20,2,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
55,0.0,ɣ,20,2,other,other,wav2vec-hindi-pt,hindi,
56,0.0,ɦ,20,2,other,other,wav2vec-hindi-pt,hindi,
57,0.0,ɪ,20,2,other,other,wav2vec-hindi-pt,hindi,
58,0.0,ɲ,20,2,other,other,wav2vec-hindi-pt,hindi,
59,0.0,ɳ,20,2,other,retroflex,wav2vec-hindi-pt,hindi,
60,0.0,ɹ,20,2,other,other,wav2vec-hindi-pt,hindi,
61,0.0,ɹ̩,20,2,other,other,wav2vec-hindi-pt,hindi,
62,0.0,ɽ,20,2,other,retroflex,wav2vec-hindi-pt,hindi,
63,0.0,ɽ̥,20,2,other,retroflex,wav2vec-hindi-pt,hindi,
64,0.0,ʂ,20,2,other,retroflex,wav2vec-hindi-pt,hindi,
65,0.0,ʃ,20,2,other,other,wav2vec-hindi-pt,hindi,
66,0.0,ʈ,20,2,voiceless_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
67,0.0,ʈʰ,20,2,voiceless_aspirated,retroflex,wav2vec-hindi-pt,hindi,
68,0.0,ʊ,20,2,other,other,wav2vec-hindi-pt,hindi,
69,0.0,ʌ,20,2,other,other,wav2vec-hindi-pt,hindi,
70,0.0,θ,20,2,other,other,wav2vec-hindi-pt,hindi,
71,0.0,ẽ,20,2,other,other,wav2vec-hindi-pt,hindi,
0,0.0,SIL,20,3,other,other,wav2vec-hindi-pt,hindi,
1,0.0,a,20,3,other,other,wav2vec-hindi-pt,hindi,
2,0.0,aː,20,3,other,other,wav2vec-hindi-pt,hindi,
3,0.0,b,20,3,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
4,0.0,b̤,20,3,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
5,0.0,d,20,3,voiced_unaspirated,dental,wav2vec-hindi-pt,hindi,
6,0.0,d̤,20,3,voiced_aspirated,dental,wav2vec-hindi-pt,hindi,
7,0.0,d͡ʒ,20,3,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
8,0.0,d͡ʒ̤,20,3,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
9,0.0,e,20,3,other,other,wav2vec-hindi-pt,hindi,
10,0.0,f,20,3,other,other,wav2vec-hindi-pt,hindi,
11,0.0,h,20,3,other,other,wav2vec-hindi-pt,hindi,
12,0.0,i,20,3,other,other,wav2vec-hindi-pt,hindi,
13,0.0,iː,20,3,other,other,wav2vec-hindi-pt,hindi,
14,0.0,j,20,3,other,other,wav2vec-hindi-pt,hindi,
15,0.0,k,20,3,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
16,0.0,kʰ,20,3,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
17,0.0,l,20,3,other,dental,wav2vec-hindi-pt,hindi,
18,0.0,m,20,3,other,other,wav2vec-hindi-pt,hindi,
19,0.0,n,20,3,other,dental,wav2vec-hindi-pt,hindi,
20,0.0,o,20,3,other,other,wav2vec-hindi-pt,hindi,
21,0.0,p,20,3,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
22,0.0,pʰ,20,3,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
23,0.0,q,20,3,other,other,wav2vec-hindi-pt,hindi,
24,0.0,r,20,3,other,dental,wav2vec-hindi-pt,hindi,
25,0.0,r̩,20,3,other,dental,wav2vec-hindi-pt,hindi,
26,0.0,s,20,3,other,dental,wav2vec-hindi-pt,hindi,
27,0.0,spn,20,3,other,other,wav2vec-hindi-pt,hindi,
28,0.0,t,20,3,voiceless_unaspirated,dental,wav2vec-hindi-pt,hindi,
29,0.0,tʰ,20,3,voiceless_aspirated,dental,wav2vec-hindi-pt,hindi,
30,0.0,t͡ʃ,20,3,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
31,0.0,t͡ʃʰ,20,3,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
32,0.0,u,20,3,other,other,wav2vec-hindi-pt,hindi,
33,0.0,uː,20,3,other,other,wav2vec-hindi-pt,hindi,
34,0.0,v,20,3,other,other,wav2vec-hindi-pt,hindi,
35,0.0,w,20,3,other,other,wav2vec-hindi-pt,hindi,
36,0.0,x,20,3,other,other,wav2vec-hindi-pt,hindi,
37,0.0,z,20,3,other,dental,wav2vec-hindi-pt,hindi,
38,0.0,ã,20,3,other,other,wav2vec-hindi-pt,hindi,
39,0.0,ãː,20,3,other,other,wav2vec-hindi-pt,hindi,
40,0.0,æ,20,3,other,other,wav2vec-hindi-pt,hindi,
41,0.0,æː,20,3,other,other,wav2vec-hindi-pt,hindi,
42,0.0,ŋ,20,3,other,other,wav2vec-hindi-pt,hindi,
43,0.0,ũ,20,3,other,other,wav2vec-hindi-pt,hindi,
44,0.0,ũː,20,3,other,other,wav2vec-hindi-pt,hindi,
45,0.0,ɑ,20,3,other,other,wav2vec-hindi-pt,hindi,
46,0.0,ɔ,20,3,other,other,wav2vec-hindi-pt,hindi,
47,0.0,ɔː,20,3,other,other,wav2vec-hindi-pt,hindi,
48,0.0,ɖ,20,3,voiced_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
49,0.0,ɖ̤,20,3,voiced_aspirated,retroflex,wav2vec-hindi-pt,hindi,
50,0.0,ə,20,3,other,other,wav2vec-hindi-pt,hindi,
51,0.0,ə̃,20,3,other,other,wav2vec-hindi-pt,hindi,
52,0.0,ɛ,20,3,other,other,wav2vec-hindi-pt,hindi,
53,0.0,ɡ,20,3,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
54,0.0,ɡ̤,20,3,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
55,0.0,ɣ,20,3,other,other,wav2vec-hindi-pt,hindi,
56,0.0,ɦ,20,3,other,other,wav2vec-hindi-pt,hindi,
57,0.0,ɪ,20,3,other,other,wav2vec-hindi-pt,hindi,
58,0.0,ɲ,20,3,other,other,wav2vec-hindi-pt,hindi,
59,0.0,ɳ,20,3,other,retroflex,wav2vec-hindi-pt,hindi,
60,0.0,ɹ,20,3,other,other,wav2vec-hindi-pt,hindi,
61,0.0,ɹ̩,20,3,other,other,wav2vec-hindi-pt,hindi,
62,0.0,ɽ,20,3,other,retroflex,wav2vec-hindi-pt,hindi,
63,0.0,ɽ̥,20,3,other,retroflex,wav2vec-hindi-pt,hindi,
64,0.0,ʂ,20,3,other,retroflex,wav2vec-hindi-pt,hindi,
65,0.0,ʃ,20,3,other,other,wav2vec-hindi-pt,hindi,
66,0.0,ʈ,20,3,voiceless_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
67,0.0,ʈʰ,20,3,voiceless_aspirated,retroflex,wav2vec-hindi-pt,hindi,
68,0.0,ʊ,20,3,other,other,wav2vec-hindi-pt,hindi,
69,0.0,ʌ,20,3,other,other,wav2vec-hindi-pt,hindi,
70,0.0,θ,20,3,other,other,wav2vec-hindi-pt,hindi,
71,0.0,ẽ,20,3,other,other,wav2vec-hindi-pt,hindi,
0,0.0,SIL,20,4,other,other,wav2vec-hindi-pt,hindi,
1,0.0,a,20,4,other,other,wav2vec-hindi-pt,hindi,
2,0.0,aː,20,4,other,other,wav2vec-hindi-pt,hindi,
3,0.0,b,20,4,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
4,0.0,b̤,20,4,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
5,0.0,d,20,4,voiced_unaspirated,dental,wav2vec-hindi-pt,hindi,
6,0.0,d̤,20,4,voiced_aspirated,dental,wav2vec-hindi-pt,hindi,
7,0.0,d͡ʒ,20,4,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
8,0.0,d͡ʒ̤,20,4,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
9,0.0,e,20,4,other,other,wav2vec-hindi-pt,hindi,
10,0.0,f,20,4,other,other,wav2vec-hindi-pt,hindi,
11,0.0,h,20,4,other,other,wav2vec-hindi-pt,hindi,
12,0.0,i,20,4,other,other,wav2vec-hindi-pt,hindi,
13,0.0,iː,20,4,other,other,wav2vec-hindi-pt,hindi,
14,0.0,j,20,4,other,other,wav2vec-hindi-pt,hindi,
15,0.0,k,20,4,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
16,0.0,kʰ,20,4,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
17,0.0,l,20,4,other,dental,wav2vec-hindi-pt,hindi,
18,0.0,m,20,4,other,other,wav2vec-hindi-pt,hindi,
19,0.0,n,20,4,other,dental,wav2vec-hindi-pt,hindi,
20,0.0,o,20,4,other,other,wav2vec-hindi-pt,hindi,
21,0.0,p,20,4,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
22,0.0,pʰ,20,4,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
23,0.0,q,20,4,other,other,wav2vec-hindi-pt,hindi,
24,0.0,r,20,4,other,dental,wav2vec-hindi-pt,hindi,
25,0.0,r̩,20,4,other,dental,wav2vec-hindi-pt,hindi,
26,0.0,s,20,4,other,dental,wav2vec-hindi-pt,hindi,
27,0.0,spn,20,4,other,other,wav2vec-hindi-pt,hindi,
28,0.0,t,20,4,voiceless_unaspirated,dental,wav2vec-hindi-pt,hindi,
29,0.0,tʰ,20,4,voiceless_aspirated,dental,wav2vec-hindi-pt,hindi,
30,0.0,t͡ʃ,20,4,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
31,0.0,t͡ʃʰ,20,4,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
32,0.0,u,20,4,other,other,wav2vec-hindi-pt,hindi,
33,0.0,uː,20,4,other,other,wav2vec-hindi-pt,hindi,
34,0.0,v,20,4,other,other,wav2vec-hindi-pt,hindi,
35,0.0,w,20,4,other,other,wav2vec-hindi-pt,hindi,
36,0.0,x,20,4,other,other,wav2vec-hindi-pt,hindi,
37,0.0,z,20,4,other,dental,wav2vec-hindi-pt,hindi,
38,0.0,ã,20,4,other,other,wav2vec-hindi-pt,hindi,
39,0.0,ãː,20,4,other,other,wav2vec-hindi-pt,hindi,
40,0.0,æ,20,4,other,other,wav2vec-hindi-pt,hindi,
41,0.0,æː,20,4,other,other,wav2vec-hindi-pt,hindi,
42,0.0,ŋ,20,4,other,other,wav2vec-hindi-pt,hindi,
43,0.0,ũ,20,4,other,other,wav2vec-hindi-pt,hindi,
44,0.0,ũː,20,4,other,other,wav2vec-hindi-pt,hindi,
45,0.0,ɑ,20,4,other,other,wav2vec-hindi-pt,hindi,
46,0.0,ɔ,20,4,other,other,wav2vec-hindi-pt,hindi,
47,0.0,ɔː,20,4,other,other,wav2vec-hindi-pt,hindi,
48,0.0,ɖ,20,4,voiced_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
49,0.0,ɖ̤,20,4,voiced_aspirated,retroflex,wav2vec-hindi-pt,hindi,
50,0.0,ə,20,4,other,other,wav2vec-hindi-pt,hindi,
51,0.0,ə̃,20,4,other,other,wav2vec-hindi-pt,hindi,
52,0.0,ɛ,20,4,other,other,wav2vec-hindi-pt,hindi,
53,0.0,ɡ,20,4,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
54,0.0,ɡ̤,20,4,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
55,0.0,ɣ,20,4,other,other,wav2vec-hindi-pt,hindi,
56,0.0,ɦ,20,4,other,other,wav2vec-hindi-pt,hindi,
57,0.0,ɪ,20,4,other,other,wav2vec-hindi-pt,hindi,
58,0.0,ɲ,20,4,other,other,wav2vec-hindi-pt,hindi,
59,0.0,ɳ,20,4,other,retroflex,wav2vec-hindi-pt,hindi,
60,0.0,ɹ,20,4,other,other,wav2vec-hindi-pt,hindi,
61,0.0,ɹ̩,20,4,other,other,wav2vec-hindi-pt,hindi,
62,0.0,ɽ,20,4,other,retroflex,wav2vec-hindi-pt,hindi,
63,0.0,ɽ̥,20,4,other,retroflex,wav2vec-hindi-pt,hindi,
64,0.0,ʂ,20,4,other,retroflex,wav2vec-hindi-pt,hindi,
65,0.0,ʃ,20,4,other,other,wav2vec-hindi-pt,hindi,
66,0.0,ʈ,20,4,voiceless_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
67,0.0,ʈʰ,20,4,voiceless_aspirated,retroflex,wav2vec-hindi-pt,hindi,
68,0.0,ʊ,20,4,other,other,wav2vec-hindi-pt,hindi,
69,0.0,ʌ,20,4,other,other,wav2vec-hindi-pt,hindi,
70,0.0,θ,20,4,other,other,wav2vec-hindi-pt,hindi,
71,0.0,ẽ,20,4,other,other,wav2vec-hindi-pt,hindi,
0,0.0,SIL,21,0,other,other,wav2vec-hindi-pt,hindi,
1,0.0,a,21,0,other,other,wav2vec-hindi-pt,hindi,
2,0.0,aː,21,0,other,other,wav2vec-hindi-pt,hindi,
3,0.0,b,21,0,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
4,0.0,b̤,21,0,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
5,0.0,d,21,0,voiced_unaspirated,dental,wav2vec-hindi-pt,hindi,
6,0.0,d̤,21,0,voiced_aspirated,dental,wav2vec-hindi-pt,hindi,
7,0.0,d͡ʒ,21,0,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
8,0.0,d͡ʒ̤,21,0,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
9,0.0,e,21,0,other,other,wav2vec-hindi-pt,hindi,
10,0.0,f,21,0,other,other,wav2vec-hindi-pt,hindi,
11,0.0,h,21,0,other,other,wav2vec-hindi-pt,hindi,
12,0.0,i,21,0,other,other,wav2vec-hindi-pt,hindi,
13,0.0,iː,21,0,other,other,wav2vec-hindi-pt,hindi,
14,0.0,j,21,0,other,other,wav2vec-hindi-pt,hindi,
15,0.0,k,21,0,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
16,0.0,kʰ,21,0,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
17,0.0,l,21,0,other,dental,wav2vec-hindi-pt,hindi,
18,0.0,m,21,0,other,other,wav2vec-hindi-pt,hindi,
19,0.0,n,21,0,other,dental,wav2vec-hindi-pt,hindi,
20,0.0,o,21,0,other,other,wav2vec-hindi-pt,hindi,
21,0.0,p,21,0,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
22,0.0,pʰ,21,0,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
23,0.0,q,21,0,other,other,wav2vec-hindi-pt,hindi,
24,0.0,r,21,0,other,dental,wav2vec-hindi-pt,hindi,
25,0.0,r̩,21,0,other,dental,wav2vec-hindi-pt,hindi,
26,0.0,s,21,0,other,dental,wav2vec-hindi-pt,hindi,
27,0.0,spn,21,0,other,other,wav2vec-hindi-pt,hindi,
28,0.0,t,21,0,voiceless_unaspirated,dental,wav2vec-hindi-pt,hindi,
29,0.0,tʰ,21,0,voiceless_aspirated,dental,wav2vec-hindi-pt,hindi,
30,0.0,t͡ʃ,21,0,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
31,0.0,t͡ʃʰ,21,0,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
32,0.0,u,21,0,other,other,wav2vec-hindi-pt,hindi,
33,0.0,uː,21,0,other,other,wav2vec-hindi-pt,hindi,
34,0.0,v,21,0,other,other,wav2vec-hindi-pt,hindi,
35,0.0,w,21,0,other,other,wav2vec-hindi-pt,hindi,
36,0.0,x,21,0,other,other,wav2vec-hindi-pt,hindi,
37,0.0,z,21,0,other,dental,wav2vec-hindi-pt,hindi,
38,0.0,ã,21,0,other,other,wav2vec-hindi-pt,hindi,
39,0.0,ãː,21,0,other,other,wav2vec-hindi-pt,hindi,
40,0.0,æ,21,0,other,other,wav2vec-hindi-pt,hindi,
41,0.0,æː,21,0,other,other,wav2vec-hindi-pt,hindi,
42,0.0,ŋ,21,0,other,other,wav2vec-hindi-pt,hindi,
43,0.0,ũ,21,0,other,other,wav2vec-hindi-pt,hindi,
44,0.0,ũː,21,0,other,other,wav2vec-hindi-pt,hindi,
45,0.0,ɑ,21,0,other,other,wav2vec-hindi-pt,hindi,
46,0.0,ɔ,21,0,other,other,wav2vec-hindi-pt,hindi,
47,0.0,ɔː,21,0,other,other,wav2vec-hindi-pt,hindi,
48,0.0,ɖ,21,0,voiced_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
49,0.0,ɖ̤,21,0,voiced_aspirated,retroflex,wav2vec-hindi-pt,hindi,
50,0.0,ə,21,0,other,other,wav2vec-hindi-pt,hindi,
51,0.0,ə̃,21,0,other,other,wav2vec-hindi-pt,hindi,
52,0.0,ɛ,21,0,other,other,wav2vec-hindi-pt,hindi,
53,0.0,ɡ,21,0,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
54,0.0,ɡ̤,21,0,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
55,0.0,ɣ,21,0,other,other,wav2vec-hindi-pt,hindi,
56,0.0,ɦ,21,0,other,other,wav2vec-hindi-pt,hindi,
57,0.0,ɪ,21,0,other,other,wav2vec-hindi-pt,hindi,
58,0.0,ɲ,21,0,other,other,wav2vec-hindi-pt,hindi,
59,0.0,ɳ,21,0,other,retroflex,wav2vec-hindi-pt,hindi,
60,0.0,ɹ,21,0,other,other,wav2vec-hindi-pt,hindi,
61,0.0,ɹ̩,21,0,other,other,wav2vec-hindi-pt,hindi,
62,0.0,ɽ,21,0,other,retroflex,wav2vec-hindi-pt,hindi,
63,0.0,ɽ̥,21,0,other,retroflex,wav2vec-hindi-pt,hindi,
64,0.0,ʂ,21,0,other,retroflex,wav2vec-hindi-pt,hindi,
65,0.0,ʃ,21,0,other,other,wav2vec-hindi-pt,hindi,
66,0.0,ʈ,21,0,voiceless_unaspirated,retroflex,wav2vec-hindi-pt,hindi,
67,0.0,ʈʰ,21,0,voiceless_aspirated,retroflex,wav2vec-hindi-pt,hindi,
68,0.0,ʊ,21,0,other,other,wav2vec-hindi-pt,hindi,
69,0.0,ʌ,21,0,other,other,wav2vec-hindi-pt,hindi,
70,0.0,θ,21,0,other,other,wav2vec-hindi-pt,hindi,
71,0.0,ẽ,21,0,other,other,wav2vec-hindi-pt,hindi,
0,0.0,SIL,21,1,other,other,wav2vec-hindi-pt,hindi,
1,0.0,a,21,1,other,other,wav2vec-hindi-pt,hindi,
2,0.0,aː,21,1,other,other,wav2vec-hindi-pt,hindi,
3,0.0,b,21,1,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
4,0.0,b̤,21,1,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
5,0.0,d,21,1,voiced_unaspirated,dental,wav2vec-hindi-pt,hindi,
6,0.0,d̤,21,1,voiced_aspirated,dental,wav2vec-hindi-pt,hindi,
7,0.0,d͡ʒ,21,1,voiced_unaspirated,other,wav2vec-hindi-pt,hindi,
8,0.0,d͡ʒ̤,21,1,voiced_aspirated,other,wav2vec-hindi-pt,hindi,
9,0.0,e,21,1,other,other,wav2vec-hindi-pt,hindi,
10,0.0,f,21,1,other,other,wav2vec-hindi-pt,hindi,
11,0.0,h,21,1,other,other,wav2vec-hindi-pt,hindi,
12,0.0,i,21,1,other,other,wav2vec-hindi-pt,hindi,
13,0.0,iː,21,1,other,other,wav2vec-hindi-pt,hindi,
14,0.0,j,21,1,other,other,wav2vec-hindi-pt,hindi,
15,0.0,k,21,1,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
16,0.0,kʰ,21,1,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
17,0.0,l,21,1,other,dental,wav2vec-hindi-pt,hindi,
18,0.0,m,21,1,other,other,wav2vec-hindi-pt,hindi,
19,0.0,n,21,1,other,dental,wav2vec-hindi-pt,hindi,
20,0.0,o,21,1,other,other,wav2vec-hindi-pt,hindi,
21,0.0,p,21,1,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
22,0.0,pʰ,21,1,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
23,0.0,q,21,1,other,other,wav2vec-hindi-pt,hindi,
24,0.0,r,21,1,other,dental,wav2vec-hindi-pt,hindi,
25,0.0,r̩,21,1,other,dental,wav2vec-hindi-pt,hindi,
26,0.0,s,21,1,other,dental,wav2vec-hindi-pt,hindi,
27,0.0,spn,21,1,other,other,wav2vec-hindi-pt,hindi,
28,0.0,t,21,1,voiceless_unaspirated,dental,wav2vec-hindi-pt,hindi,
29,0.0,tʰ,21,1,voiceless_aspirated,dental,wav2vec-hindi-pt,hindi,
30,0.0,t͡ʃ,21,1,voiceless_unaspirated,other,wav2vec-hindi-pt,hindi,
31,0.0,t͡ʃʰ,21,1,voiceless_aspirated,other,wav2vec-hindi-pt,hindi,
32,0.0,u,21,1,other,other,wav2vec-hindi-pt,hindi,
33,0.0,uː,21,1,other,other,wav2vec-hindi-pt,hindi,
34,0.0,v,21,1,other,other,wav2vec-hindi-pt,hindi,
35,0.0,w,21,1,other,other,wav2vec-hindi-pt,hindi,
36,0.0,x,21,1,other,other,wav2vec-hindi-pt,hindi,
37,0.0,z,21,1,other,dental,wav2vec-hindi-pt,hindi,
38,0.0,ã,21,1,other,other,wav2vec-hindi-pt,hindi,
39,0.0,ãː,21,1,other,other,wav2vec-hindi-pt,hindi,
40,0.0,æ,21,1,other,other,wav2vec-hindi-pt,hindi,
41,0.0,æː,21,1,other,other,wav2vec-hindi-pt,hindi,
42,0.0,ŋ,21,1,other,other,wav2vec-hindi-pt,hindi,
43,0.0,ũ,21,1,other,other,wav2vec-hindi-pt,hindi,
44,0.0,ũː,21,1,other,other,wav2vec-hindi-pt,hindi,
45,0.0,ɑ,21,1,other,other,wav2vec-hindi-pt,hindi,
